symbol	GSM265020	GSM265036	GSM265361	GSM265363	GSM265366	GSM265436	GSM265439	GSM265445
DNAJB12	7.07392930288813	6.81492978561122	7.04762673004128	7.28322623652376	7.23840050116711	7.53855710916648	7.17069261469827	7.25435240213666
DNAJB2	6.99700679874364	6.9932661184822	6.97458136814995	6.94100168484965	6.81300677316699	6.87227263793907	6.88394365355279	6.96150262698252
DNAJB4	6.94978921562325	5.81698813078703	5.54918421069949	5.93388569544319	6.80664515555576	5.14352432300639	4.97414220025	4.77751482652512
DNAJB5	6.84820541295089	7.29739549873924	7.80011735293367	7.46307044412766	7.18409071302533	7.61380503139315	6.4629697053285	6.5488688208018
DNAJB6	8.31624932427427	7.91675291437764	7.26046641657392	7.20051005900057	8.46598823245254	8.66991182261016	7.77354606895591	7.43311405841516
DNAJB9	6.14030405461574	5.97369191546566	5.45320431694699	5.62779385384022	5.84176744074344	5.86664557709586	4.46786793119435	5.16387649746524
DNAJC11	7.33109668828826	7.20552539053592	7.03897467686808	7.27755776097239	7.26076793123274	7.3534693247542	7.55714132405273	7.63402014872648
DNAJC13	6.35020358240443	6.00195163333464	6.15342832800598	5.8142822034913	6.20449966490855	5.77893819250987	6.15590962145252	6.30054237130958
DNAJC16	5.7195628619118	5.44462836115381	5.23367996278498	5.59179941858724	5.58047993695775	5.6456563582236	5.95375901292112	6.31731515740204
DNAJC2	5.81390062521208	5.12698551814124	4.57161756363778	4.40877582281509	4.92882705721704	4.5821612047566	3.75644268412503	3.78414274188334
DNAJC22	4.93538463501674	5.1051290094103	4.85345904089857	4.99988430683994	5.15823919040837	4.98272545850124	4.84283165198096	4.75171110494247
DNAJC24	2.70912586929874	2.35883632575357	2.38342604565081	2.53894960634388	2.51886097882034	2.29125086203764	2.40331021134262	2.76234728603708
DNAJC3	4.96151161998743	5.69898536324535	6.44205954780047	5.76654174959123	5.79988055924143	5.42960360989375	5.06248177223943	5.17102857003809
DNAJC4	6.57659712575364	7.07659198054292	6.78909479976696	6.81127920420693	6.91126701343267	6.74339712305178	6.83018909169252	6.67177878028373
DNAJC6	2.93971884456497	2.83991740735503	2.90090629858095	2.89363174845931	2.87391842967873	2.62277413737507	2.88366394281	2.89132035852067
DNAJC7	6.33833379701572	6.26607203413873	6.3215045456767	6.29963208897477	6.32340195340972	6.53607899294648	6.43000837194941	6.52836152994358
DNAJC8	8.44532348072186	8.24314860130616	8.1930759041459	8.17123321299161	8.56454676375173	8.4241718225806	7.78286114243941	7.99619774123952
DNAJC9	6.33650443402234	5.60122713033845	5.50161071123052	6.35680434507925	5.73879298567834	5.98184123463674	6.0681513799238	6.23268584923894
DNAL4	6.76954297453003	7.01918128796807	6.67499170932926	6.88046316455697	6.90130643263478	6.91369203131482	7.04977215919578	6.95133457427974
DNALI1	3.58426405093702	3.98659157373495	3.84328690162464	3.88942758316629	3.95749387552582	3.8902570821818	3.95684499521084	3.72664025869707
DNASE1	6.86639946596013	7.34203693812287	7.20597218166617	7.1929653121159	7.19280880704136	7.13879273343148	7.33472124985645	7.15171541158965
DNASE1L1	7.36547004745206	6.66577480644692	6.81934775509044	7.04725196003861	6.88616113619641	6.75275754040213	6.52518026286141	6.63671522990274
DNASE1L2	6.65164491150929	6.84523069734002	6.83380102157965	6.79874223159552	6.81759328230849	6.77692380862215	6.83475234453161	6.73159170957762
DNASE1L3	4.67275979998827	4.65836207147756	4.71096043513845	4.87281496184799	4.62393146298391	4.54266822234824	4.44638423076035	4.54910170467025
DNASE2	7.25322381478375	6.71683286641358	7.01292990436672	7.71513713583418	7.25597464207562	8.33521037612387	8.31176494809125	8.96927948867599
DNM1	6.33900422650185	6.38328744615066	6.3700450363138	6.46563055892567	6.55484035164326	6.57554305353156	6.61172663552566	6.77377748404673
DNM1L	4.88616475014421	4.52778704338269	4.64707878291166	4.96118390005523	4.75142979402637	4.76913139292087	4.50472346373938	4.43032045355189
DNM2	6.3280585115665	6.98427825172968	7.14658860852897	7.419551812231	7.09868864823738	7.69605059562834	7.36505870609029	7.84047973081726
DNM3	3.10944884466075	2.7221208253415	2.87248823996573	3.0983496633534	3.06295634098164	3.0793457367232	3.10957199226104	3.44028582063353
DNMBP	6.39076811122215	6.09196002654831	5.92462934627745	6.00540031592484	5.52657634199249	6.57038142964711	5.99437047342113	5.69944344460245
DNMT1	7.35021863960749	7.50467133697325	7.71632648485713	7.50137007334281	7.88843806473872	8.92538039553982	8.82474851304169	8.31553681727909
DNPEP	7.93981699296181	7.52380920430605	7.92242488560607	7.91859893895167	7.51079484576592	8.05384338422595	8.12547492697869	8.37632022982565
DNPH1	6.37748372677905	6.51455212522293	6.62206642771116	6.77858735906969	6.7185707310328	6.88568003618709	6.8996029720005	6.92510418982263
DNTT	2.49307724575273	2.68527029434324	2.7426096737498	2.65481673466168	2.76997101397102	2.89135835588454	2.91683417371748	2.82460632593057
DNTTIP2	6.34413058901007	5.55382512696972	5.66022516336043	5.40835479614099	5.79463843639562	4.94230477072811	4.14083376691723	3.73107171685509
DOC2A	6.26654530403397	6.4076880881734	6.49613543949482	6.52516551622126	6.54080131469555	6.29807345938148	6.44150567079508	6.42593365396654
DOC2B	6.68813963785678	7.013747559865	6.9588466049408	7.19417174218828	7.12276925380629	7.08125092995653	7.14377101899365	7.08337671814927
DOCK1	6.14339618735649	5.84706488134908	5.4537216761083	5.60852381759938	5.54401005573929	5.50557074702442	5.97338936503698	6.29014745321008
DOCK10	4.6529065304572	5.07281103970392	5.2769395621115	5.07304408859035	4.72317704889086	4.95078696510023	4.66288419051473	4.72138293495446
DOCK2	8.35364394896165	7.89256554791285	8.38295131242681	8.3151224764821	8.23716128906505	8.69847377565211	9.04731413327732	8.79122436377106
DOCK3	3.77723696444398	3.38916515818029	3.12056396336573	3.0570633122172	3.40476032326677	3.19699115375319	3.11588665198692	3.08323967185183
DOCK4	9.30178041788438	7.34784504428064	8.93898210298377	8.34840189809384	8.21930460828641	8.76921874686876	8.53907481721499	8.383960006229
DOCK9	2.7599545579229	2.64005974564951	2.67970465364107	2.64627202828686	2.63033527320902	2.54976324980531	2.50369206352301	2.40073548047464
DOHH	5.71252140774542	6.17311694829805	6.14292864625115	6.1701633459242	6.33162710556273	6.39711035265356	6.15971167603198	6.2286924202785
DOK1	7.30571176598377	7.40056840447532	7.42229405531601	7.3797371073268	7.36340576273122	7.4793438773952	8.1510654541471	8.16599084462343
DOK2	6.96030842173782	7.95573963759159	8.16514811960267	8.09077631991565	7.79014533101211	8.12420669299139	8.92136794216185	8.77052355539641
DOK4	4.81920713657573	5.57889807562146	5.20008833113544	5.13522217995225	5.01838179058231	5.03554426190139	5.1173849522833	4.86782913714709
DOK5	4.49103531085396	4.36959479078654	4.25987585954435	4.472906871873	4.50173122135775	4.10229090089208	4.23006835059869	4.27029448087391
DOLK	6.68635361616892	6.4934943441204	6.59264544775499	6.54642960845502	6.45468582435134	6.724029065824	6.84117879304621	6.9307558546699
DOLPP1	5.47549638979074	5.78954113833834	5.92013359039393	5.72874907265892	5.70010039450964	5.70765282555822	5.58103527404983	5.79909582519151
DOPEY1	5.26855612854361	5.40240295076349	5.17196252493988	5.21435064565996	5.25594908657234	5.18712997954178	5.29219722765854	5.22515745631941
DOPEY2	5.14310226435025	3.71944448682011	4.64483656093382	4.77393138308985	4.4333752243706	4.58857659757989	5.22097202394535	5.8889142270251
DOT1L	5.90261211351792	6.07830886544099	6.00557020388906	6.11306809406365	6.12366341164055	5.9895808775295	5.92138374030599	5.81353775200351
DPAGT1	7.08668560859977	6.93092451427581	7.00377057057481	7.18975958789182	7.18429014633006	7.21473245266705	7.10548507937598	7.64423431650529
DPEP1	6.73280694010479	6.84644660576091	6.99922582241782	6.6994142676678	6.8348071199461	6.8178722107613	6.87192148066869	7.06412519783763
DPF1	5.34732667130315	6.11563385722039	5.90981034242571	5.91113300810398	5.92286168221837	5.9835001610011	6.02814194935706	5.928193626972
DPF2	8.46794360314965	8.63736929908277	8.76795472380009	8.64456569586922	8.71614523438828	8.86653518340201	8.9648647387741	8.96208232589473
DPH2	6.70193821196923	7.05761118534842	7.01535219693694	6.93473149094303	7.12834740188564	7.37436984653763	6.9868289572186	6.86082134537499
DPM1	8.41536584971152	7.54862251768371	7.93358584130738	7.90345723693126	7.79768371327377	7.47435670853402	7.17603293453119	7.2977619549469
DPM2	6.02491139031689	6.77713439761688	6.68372053207373	6.90677261321806	6.9153656734663	7.0386107239058	6.74039616858249	6.91285734920318
DPP4	3.45842383934943	3.45994287366032	3.52047320154384	3.31259500318245	3.45136923013765	3.47942251572857	3.31132078803958	3.58156692506011
DPP6	3.90039416231196	4.06021247608493	3.99949174251149	4.00053442329142	4.00995468711824	4.01844596592678	4.09602332778156	3.83280229517978
DPT	6.09698874193276	6.3914730967601	6.17330771913824	6.30943328086639	6.29815644662136	6.09805691625699	6.11725833604316	6.12582702383684
DPY19L1	3.66901922385613	3.05122358025561	3.31506599117255	3.23733831311157	3.17081110868461	3.40965090961297	3.71758812487208	3.85735972737382
DPY19L2P2	3.73316710626535	3.03017111182011	2.91027169300969	2.99050919078214	3.10247443822133	2.83852412044751	2.84165401260796	3.01501845785294
DPY19L4	5.37077190708378	4.90063253697655	4.95850725487522	5.09325899930876	5.13313643145454	5.26361741790774	5.49748867436863	5.91608704710225
DPYD	7.79243776817788	7.11353760819819	8.09834382993684	7.91249726244018	7.51979287292265	8.05058198390076	8.34152446059095	8.49407310443564
DPYS	4.56035955216382	4.92891578447462	4.90847901913704	4.98211205282107	4.86234107265115	4.8496414917081	4.79338326064447	4.78411918290085
DPYSL2	9.74661038419959	8.27982373815722	9.55455204359746	9.68942356501804	9.69888491402868	9.45161666910465	9.31582495565839	9.58981083492019
DPYSL3	6.86445630112047	5.19611728780152	6.87054700671492	6.7794944643437	6.28814816146335	5.07520485484522	4.23565545498285	4.19164614741967
DPYSL4	5.54151843308378	5.96700696970981	5.91397744935121	5.8006253922489	5.77708983250728	5.78532573911454	5.94970893897182	5.84333057379071
DR1	7.7236377200192	7.01821317024994	7.39245047730731	7.09311517962595	7.42149973183719	6.96853684338133	6.73639472794469	6.69716738913954
DRAP1	6.79005949395307	6.95455354740414	6.68262392121273	7.35519218878308	6.76006776129826	7.65844816892862	7.22820671386985	7.02062960125582
DRD1	2.78143651715814	2.83189696563089	2.69360600759161	2.92866596882527	2.87467934098387	2.82939864300288	2.86440467232732	2.97828918845076
DRD2	7.27964728165263	7.65732591868871	7.48505254593285	7.42354472950218	7.55144579922405	7.37383705632796	7.53888324583998	7.53072972949409
DRD3	5.1264269036374	5.49179635459827	5.37493790146539	5.32510746438093	5.29821703795917	5.24261018424901	5.35462335331325	5.18334196154971
DRD4	6.00170641937488	6.38202681859625	6.33958705857149	6.35504319730593	6.22691962333026	6.46646219526732	6.52704245661833	6.39105755795913
DRG1	7.75792371533362	7.18539390095078	7.55741423815617	7.71283416890845	7.6276073892193	8.09740373864098	7.6225486965121	7.6252722358812
DRG2	6.45246205346117	6.85091561296571	6.67468362524216	6.88318427843261	6.82402375899007	6.95125580250939	7.05000396171314	7.17303110306762
DRP2	5.41466473485923	5.57570628166228	5.50773805733338	5.27857343597466	5.66804288413116	5.46047696580765	5.70240218108052	5.62699549648096
DSC1	3.20155153043312	3.20789523285443	3.26356777775607	3.13284579455978	3.36486640697423	3.03563398117614	3.18753100198324	3.18080433629112
DSC2	4.60679458575419	4.93562463327653	4.48695212655813	4.79073988057384	4.76967292384394	3.90590938601584	5.17517932984343	5.75561552603491
DSC3	3.20145019910584	3.30071111256611	3.15881951381293	3.47250129635547	3.21159011394651	3.34097158631586	3.38199396626269	3.21404947861867
DSCAM	3.42362505936306	3.78362530940414	3.75284915696178	3.47573778822114	3.68646886871484	3.82842632209999	3.9084483616144	3.82108834358192
DSCR3	8.36164294539773	7.59347100790995	7.74584144059543	7.78785196590679	8.00075157828795	7.71171282761697	7.55694061441468	7.94230140105195
DSCR4	4.80998113494317	5.26540085419045	5.50037397026805	5.3411652066609	5.04441169891521	5.15234772242362	5.14406124978722	5.23097695868014
DSG1	3.16631788460852	3.45933729256531	3.59704876158955	3.39264988175457	3.53474013777218	3.71223957616096	3.55279619152738	3.6457066489375
DSG2	4.01096321332846	4.03964596308567	3.72974213332321	3.55222094645375	3.88395148793012	3.81505540651168	3.56874484766532	3.48298487398144
DSG3	4.42951888554719	4.49533226856571	4.47900325744414	4.48674706516121	4.46939633666069	4.40509290387263	4.44924508073646	4.3377860228033
DSP	2.91097405730792	2.6912481102787	2.66925286211666	2.72840333990966	2.62548694049823	2.8533815263487	2.52893000158333	2.52717968102133
DST	4.08524991134078	2.99951695114102	2.88204015689859	3.20391009014917	3.11237324084136	2.820472574843	2.96112216420942	3.15567063456982
DSTN	9.02577529394443	6.88186678381833	8.21617845436935	8.62840534589267	8.35016544084688	8.05815454758881	7.54601605917214	7.90088921150462
DSTNP2	6.08917264433948	5.23961879251694	5.69020689863935	5.92762114093736	5.52519502722767	5.44404739478783	5.28134019173186	5.44739963529827
DSTYK	3.86322163391032	3.86394665940969	3.89889332260865	4.11709499143283	4.11883723951773	4.23668521644758	4.69971574352544	4.59693766826871
DTNA	4.29719308429178	4.14613291910676	4.02419870342001	4.03108121633894	4.11881709529699	3.94270921906683	4.12650911030879	4.09256091555089
DTNB	6.63992650798182	6.83746950103412	6.91869259948245	7.01708301845551	6.97031228680416	7.12141707480905	7.15295313637556	7.54401832717283
DTX2P1-UPK3BP1-PMS2P11	7.93082285705968	8.52158145486979	8.63358178058839	8.44571007129495	8.5027425285695	8.6515644598133	8.96101620057676	8.87117510121954
DTX4	7.141153001105	7.08218299025183	7.57467707955178	7.20014671415922	7.38049458536114	7.13951512559827	6.75870801204108	6.73757332669695
DTYMK	5.84679355020109	5.85141167836557	5.92106852763038	6.49510699412518	6.05097259901458	6.1915313360074	6.16571379982693	6.12730153753274
DUS4L	4.62371430010658	5.09245601193374	4.75616495167658	4.8108614204729	4.75239287318404	4.84849777096361	4.78226667269334	5.21398816701703
DUSP1	8.58366408654757	9.71207805738269	9.84009584266094	10.3275195672513	9.00104243775614	8.72782690611321	10.2672747832236	7.09475107924812
DUSP10	8.65297954087104	8.39153294069495	8.22141534605004	8.55822348152911	8.38499098673194	7.81168692398321	7.88304424032932	7.51106027420027
DUSP11	8.62297410439564	7.95053359118696	8.47484783686736	8.0227548013251	8.2793060277642	8.20531827525523	7.92151758508267	7.83440337786647
DUSP14	6.72307094748454	6.30783319944516	6.81688852489365	6.83043178201764	6.68628117112204	6.2791556062198	5.4816875455411	5.55730486939063
DUSP2	8.43311872688274	7.85854625963515	7.2634128239319	7.85902396197029	7.19762127218192	7.97599567672242	8.34689111597734	6.25202560622834
DUSP3	6.23835274140358	6.93224941404326	7.17959243530205	7.08205072891947	6.90224566088568	7.38114559409761	7.73643392119476	7.99925169022299
DUSP4	6.93437221720392	5.39609735038216	6.88752672999198	6.61527669414416	6.47178964836284	4.15129072093299	3.84766460063085	3.65373829503649
DUSP5	8.86976328743913	7.97430978337043	8.33517170073679	8.03037721643852	8.02034257041469	7.42100496146252	5.59480540921517	5.20175458748833
DUSP6	9.72890180589426	10.7827912775591	10.7940884775399	10.0848111616373	9.47667845035485	9.24654135326615	9.61361910918215	6.91034409518471
DUSP7	6.07774317757294	6.13818603840101	5.76674153721867	6.02336774942242	5.98938937604506	5.83303926750412	6.55664775404069	6.78182763706142
DUSP9	6.2379485688894	6.65372479562125	6.55351705247557	6.51415716226275	6.56290815460419	6.58772600047315	6.59707023147975	6.46666992891698
DUT	7.92755709229207	6.54908908236502	6.64720019003907	7.56139933058985	7.11224764698766	8.05631454397621	8.07086104079259	7.86083598300073
DUX1	6.44819463823093	6.94682939357056	6.84345383622671	6.89309106649889	6.79028678595973	6.77838028063642	6.74315604700822	6.63583537634052
DVL1	5.76621948513339	6.47721321601726	6.33539645969417	6.24169532030183	6.23220567310122	6.53881722608743	6.31061910794236	6.35385341265607
DVL3	6.32738687129824	6.65853626755833	6.56611247287898	6.44851117362574	6.28995427521579	6.71718103447589	6.64892879755477	6.93971053664789
DXO	6.26849117479741	6.53668017796917	6.58162800942721	6.51433920741564	6.49772711173127	6.52900770909846	6.60656659223785	6.6639013914095
DYNC1H1	8.74477754285121	7.9911903828584	8.01416802927991	8.33604841514299	8.32746392625822	7.96070377164705	7.70999828662945	7.67725523514784
DYNC1I1	4.23643574006322	4.36184502706475	4.26183939775107	4.10916170923654	4.16908546973856	4.02903596885532	4.23182991083599	4.05376483322427
DYNC1I2	7.76686012811943	7.11252654272126	8.13048342000659	8.05211564882388	7.90078775555475	8.23174232811834	7.80771716128064	8.19832678982815
DYNC1LI2	6.33187655632072	6.41587286150479	6.20916167862036	6.38899708984301	6.54711896542559	5.93940749993988	5.8995187646229	5.86343189080069
DYNC2LI1	3.62170321335544	3.5606099817969	3.57745718742281	3.64497632951526	3.54289944965158	3.53910233184921	3.84875637905466	3.97891390539914
DYNLL1	11.1487263517187	10.7847836521026	10.6282444950472	10.8397309519248	10.8941141729439	10.9388098280079	10.5665294130224	10.3012978058563
DYNLT1	9.30342758344843	8.64149382337422	9.42711855966406	9.09513821553005	8.58864618671151	9.04149384362105	8.66024522040248	8.76918846428033
DYNLT3	8.86230915994973	7.26057898159391	8.14817014708627	8.0466220477799	8.08989920343269	8.05995988488916	7.57294764861041	7.63511732932718
DYRK1A	4.42219046778028	4.53260156358563	4.49462642343543	4.52631678739577	4.69849251294345	4.42837076545129	4.76601468501727	4.2354830137477
DYRK1B	6.95527494444558	7.11187243135402	7.18511465147843	7.06519796216396	7.0568169811996	7.15128642891982	7.35572952638995	7.39542807074793
DYRK2	6.19940708634561	6.28386262380462	6.3760738446682	6.09849885599381	7.24072115257435	6.40981060185844	7.05550950639613	7.06621269768864
DYRK3	5.73351513792459	4.36980530135709	4.99813250631635	5.04893246240611	4.51123431537027	4.42225925450217	3.81978701239787	3.85270973998201
DYRK4	5.33563523152949	5.66379281704841	5.5534085328119	5.80670474833655	5.45277760804021	5.68567977080204	6.41185628130722	6.5768221318103
DZIP1	3.09963594618246	3.28142061312399	3.08510575506245	2.98722758545353	3.2556234348592	3.11359533976959	3.2570144651168	2.98230446116145
DZIP3	3.36589478434415	3.43380278496724	3.18114843041227	3.27522190363707	3.43627292429747	3.4229812870967	3.53585503272391	3.65516817148031
E2F1	5.75143901567909	6.02277831782817	5.841250490119	5.94634748280489	5.93957621379205	5.7997145677682	5.9334356009894	5.85473123311912
E2F2	5.12118057421678	5.29551631515018	5.31342343779964	5.31391786058073	5.28559565727158	5.21590809716207	5.47595687529813	5.27536123916124
E2F3	7.20659974342235	6.62766221009325	6.89056866417367	6.47569050064279	6.82333039596412	7.08712282061946	6.20071212276845	6.44277206229664
E2F4	6.24891492275952	6.7993006421975	6.71682063568897	6.70116875906661	6.78151217747709	7.29365769219707	7.15293306313648	7.31062481285668
E2F5	4.77944099472729	4.96550526424312	4.73019663178299	4.62202070015989	4.73459977867206	4.49339452106296	4.68400626938517	4.43104347128199
EAPP	5.72721193047782	5.72110205203951	5.8303693515793	5.70119819074498	5.68742686511432	5.84254579530202	5.70873630236964	5.37818562978164
EBAG9	5.69173863089521	5.3317317716961	4.83418902960134	5.15686482667629	5.20617142409837	5.80886091932978	5.66004258023902	5.98100572709029
EBP	6.93377161571727	6.60628147115757	6.92014537784262	6.93148154848236	6.56384872065113	6.81560296022339	6.56909302016878	6.45707111170333
ECD	7.26101034151251	6.38805197154633	7.10951166365171	6.91765803471458	6.84919394861951	7.14896132736882	6.80273880889613	6.94715682323672
ECE1	7.05734824959857	7.36642597674689	7.1217746477883	7.19271949098599	7.2831869560575	7.12158407864417	6.84708448503567	6.94903512234644
ECE2	6.70121471086541	6.99607514612329	6.99146508740723	6.96494612498216	6.8864838963779	7.16347634239827	7.22345657355423	6.99501338509759
ECH1	7.77564004581798	7.05484192689883	7.5038084676289	7.84901682632435	7.49616851632425	7.9796105235445	8.39386034138878	8.54886887446531
ECHS1	7.57767717619699	6.99147232751406	7.1738821957553	7.87836062125014	7.30135332279517	7.95852073199571	7.8742122656481	8.11437305002058
ECI1	6.23570955669628	6.08381866905534	6.13928375910311	6.65323371134841	6.20308352816806	6.85206677971377	6.76743695628756	6.95098922966041
ECM1	6.74290439068779	5.94650981294112	6.17834527588387	6.42382838592476	6.47350847563574	7.17074767288453	7.08609688955739	6.92710372451977
ECM2	4.78844250463495	4.91690970141314	4.50458626068163	4.78861643612234	4.72901949137239	4.59799768993237	4.58332755823232	4.58071828119001
ECRP	5.64616911432679	6.00532084576341	5.76665668939285	5.78906660367441	5.88538481492788	5.82546965843344	5.9354506815951	5.65717985190555
EDA	6.95879371284627	7.17898344089562	7.1362246445402	7.03777654414843	7.08419479962076	6.93502662615165	7.1022256241361	6.99473394150813
EDC4	7.05105350433496	7.25782866023647	7.34049157101603	7.12858552235443	7.1876358997091	7.53838309182134	7.64778600635359	7.56808129244118
EDDM3A	2.96345325677436	2.86787864291268	2.98126017076541	3.40205569154322	2.88579213112023	3.02947343353566	3.04962735079216	2.98787991942871
EDEM1	8.29369776644817	8.79160537276082	8.42059675927068	8.06639259104938	8.22991922897779	8.1622841125965	7.60663373832003	7.7957807015209
EDIL3	2.77002317922616	3.19060151341272	3.01716796183637	2.90583561187872	2.91370784585184	3.16388092249812	3.15239024661654	3.03709807457404
EDN2	7.9471491754867	8.3181106516512	8.22914257009091	8.22917075596794	8.21491748722524	8.24655146233483	8.47490087350496	8.29775077739199
EDN3	3.62612529813589	3.72212318362864	3.70622361022116	3.64658779917461	3.69532398877272	3.59865167211277	3.76925573628665	3.41954696573562
EDNRA	3.56706809072822	3.56086694691812	3.58160085456855	3.48334095670924	3.47585598494915	3.29329276336947	3.47391354714932	3.20308105028111
EDNRB	3.25334031900268	2.89355712183872	2.81750443529126	2.69996631902263	2.70060887334414	2.70638482724765	2.83485352864949	2.99535560727707
EDRF1	6.51559362430102	5.24244269076668	5.94684463106157	5.898680498603	6.20340031846096	5.95610645885209	5.85783322627375	6.11657017653959
EEA1	3.21590391052912	3.11854786320633	3.94150810181096	3.21972253501508	3.31235311911444	2.82756103561793	3.25788702010404	3.13381876258375
EED	8.0760643975961	6.6243217102393	7.00928445348559	6.99033350438802	7.28478769075504	7.07352159781262	6.37580028535921	6.54943053599303
EEF1A1	12.6862440811576	12.9792018871061	12.8751671419855	12.7637163215343	12.9352449818146	12.6782869042675	12.7292395742132	12.3864996248403
EEF1A2	7.52164916285285	7.67226507007795	7.64423675754373	7.52161629072678	7.58176432133159	7.23646584863211	7.46016828408434	7.01957016292447
EEF1D	9.40219027588279	9.83330883358851	9.39441203537139	9.7598809273598	9.62661478588005	10.171498401652	10.0391824296392	9.86146799326535
EEF1E1	5.22260713073385	5.05369684921774	4.75091518038081	4.75550966719301	5.05895088759753	4.42956873096532	4.27063418844499	4.37476989560066
EEF2	9.77684483549575	10.0885584370484	10.3101149659572	10.3056596851023	10.4431197351551	11.0207786889351	10.7604631832753	10.7934290635775
EFCAB11	4.77693565905235	4.86563899137838	4.57316136404276	4.89492484277783	4.78576355651475	4.8004370920079	4.71953078290123	4.74322341450348
EFCAB14	9.12171279182709	7.90970273643426	8.58920412202259	8.86160778788688	8.76509659118537	9.00258218415532	9.07153158112753	9.05505170928688
EFEMP1	3.3123358661755	3.45003751700982	3.23087237371388	3.06164205767153	3.22433033915791	3.14064371191183	3.17484687126264	2.93020892646396
EFEMP2	5.37343236419911	5.80522927916531	5.50254770762656	5.43353216501323	5.45396672371978	5.44450721306061	5.51052475916356	5.2248076707202
EFHD1	6.04382084047092	6.20567312570958	6.18085019652605	6.14151272351106	6.16919513965495	5.98669033024363	6.12753154254178	6.09428710555439
EFNA1	4.6974974610048	5.27535712841753	4.9158750542606	5.0932384476398	4.88412631935352	4.9968667441425	4.98428944962253	4.91502268570463
EFNA2	6.26344370115562	6.923937421113	6.73323074501881	6.67540349596029	6.78101756840482	6.80930715271673	6.86028803017011	6.8458441621278
EFNA3	6.52139253558353	6.97485995194525	6.95957851011947	6.8103594410855	6.8842748072781	6.89572249047272	6.94788283656834	6.89305944830981
EFNA4	4.89697257686944	5.38203986732193	5.16793031269081	5.00859309731699	5.14164604318207	5.13019623460527	5.36080466021922	5.1792716544697
EFNA5	6.12306401711584	6.35081775237189	6.15770976875514	6.046267363174	6.29211374863285	6.13322496437557	6.15427340561905	6.02194456828945
EFNB1	6.62411928592853	7.08227365576152	6.72338559449561	6.82724573958957	6.94401506860484	6.60985183830297	6.88271061651478	6.72629467445992
EFNB2	3.40054784226386	3.82559933345482	3.15528438243038	3.29440598066013	3.3008337968612	3.27831951884546	3.21875384228459	3.05346339308601
EFNB3	5.92225113425864	6.31359816014413	5.87994602760939	5.8714981745193	5.92783742886342	5.69844323280683	5.88541935193129	5.86334481801476
EFR3A	9.11958579694341	8.58387642731235	8.78760747788716	8.4143042418923	8.85035750087744	8.58622720119106	7.67959633475816	7.86207253375901
EFR3B	2.75048013399724	2.96221729465385	2.98030975864739	3.08689564655173	3.03835602704085	2.99181427039108	2.99144621216749	3.04837089172182
EFS	3.39491943429458	4.08789451297938	3.89571238456081	3.77014050881032	3.95589274871702	3.72167337722843	3.9235661215401	3.80895796342231
EGF	5.70090939045474	6.148284440296	6.019079460003	5.9083495755148	6.01298073771803	5.96566775180952	6.16065023347772	6.07057089269584
EGFR	3.99651791318838	4.13002277385201	3.96116751869436	3.95781578330386	4.02058622533428	3.94514394104771	4.12848690345507	3.98566371890924
EGR1	6.9943385892397	7.59157253916979	7.21782124965723	7.41936130708543	7.2475344932966	7.0887515660917	7.89363304918175	6.99318246539077
EGR2	9.44421654469171	9.64606138419887	9.48515768309956	8.42075890356616	9.72513120532864	7.17077276233855	8.66637653335914	5.27083898451549
EGR3	6.82148132068083	7.79782791742451	6.15379387899442	5.81634277599723	5.97675015040833	4.3672883526736	6.79009013813018	4.23352097885032
EGR4	5.32681777018761	5.7138239751765	5.51839020882358	5.61947432610458	5.58748145433619	5.59424302307795	5.58689717596478	5.61299123863973
EHBP1	5.3108188113124	4.96333510077338	4.74604331978472	4.97363325546492	4.99442932243036	4.87845025885274	5.27330142868631	5.37519573398568
EHD1	7.35478213162578	7.5744595428836	7.8175870737267	7.49166387964833	7.03254314156325	8.69184899647892	6.46594516933655	6.54946899247262
EHHADH	2.35528909266293	2.18518681059164	2.28281125670131	2.18242165501489	2.14938523390782	2.20029692636899	2.23123540879997	2.15092219497615
EHMT2	5.33463485764555	6.1625462239807	6.09397962409442	6.18033900733378	6.01600457760175	6.56198352639675	7.17744591336525	7.39086329530007
EI24	7.43222486426926	7.40633678394075	7.82747665607076	7.68086065262525	8.04374507242037	7.89952332457583	7.49657559401891	7.9772529266726
EID1	7.098885472645	6.6018262412618	6.86018799620608	7.0768478036408	6.629101619431	7.3052785877505	7.2242957558269	7.14644564404904
EIF1	9.92404598837568	9.74495715594853	9.6106020859145	9.78697318771985	9.54344669859614	8.37556525717881	8.75094508684146	8.02219904894345
EIF1AX	8.30105644468575	7.3155329639241	7.96184110871417	7.70783398117765	7.52177432644955	7.92246936830084	7.44846469398083	7.71254815263982
EIF1AY	2.71464205261384	3.12075638742551	2.63455762907832	2.76557971844719	2.76466899787739	3.02805210273646	3.27655011373996	2.70158025963848
EIF1B	7.66873879849324	7.09472482928245	7.35146195110612	6.85993119742693	7.0734049486774	7.63000491844145	6.87693405667696	7.03334419596881
EIF2A	6.22679084872539	6.01261782240366	6.01306279391915	6.33658964185893	6.64773238911713	5.03433955673571	4.61239963732317	4.30145843318665
EIF2AK1	4.86626945706067	4.99051421083447	4.98294902301253	5.06819779482642	5.04151636051111	4.97469471829576	5.15339334614021	5.01305804506859
